Deal Number,FE Price,FE Margin,F&I (BE) Margin,Grand Total Mrgn,After Tax Price ,Delivery Date
12091,"3,999.00","1,499.00",411.20,"1,910.20","4,543.73",04/08/2022 12:00:00.000 
12092,"4,856.00",892.50,188.00,"1,080.50","5,473.75",04/08/2022 12:00:00.000 
12083,"2,828.00",275.50,213.25,488.75,"3,200.19",04/08/2022 12:00:00.000 
12072,"22,134.00","5,757.99","2,893.53","8,651.52","25,816.50",04/08/2022 12:00:00.000 
12090,"1,347.50",562.24,188.00,750.24,"1,535.50",04/08/2022 12:00:00.000 
12017,"6,479.00",662.00,213.25,875.25,"7,043.60",04/07/2022 12:00:00.000 
12085,0.00,0.00,"1,574.00","1,574.00","1,950.00",04/07/2022 12:00:00.000 
12048,"6,499.00","2,076.83",188.00,"2,264.83","6,687.00",04/07/2022 12:00:00.000 
12088,"4,049.00",690.00,188.00,878.00,"4,359.87",04/07/2022 12:00:00.000 
11943,"9,540.67",271.32,188.00,459.32,"9,728.67",04/07/2022 12:00:00.000 
12081,"4,273.00",848.00,188.00,"1,036.00","4,688.93",04/06/2022 12:00:00.000 
12080,"5,037.00",774.00,188.00,962.00,"5,670.17",04/06/2022 12:00:00.000 
12082,"14,124.00","1,762.56",376.00,"2,138.56","14,500.00",04/06/2022 12:00:00.000 
12076,"1,209.00",292.55,188.00,480.55,"1,470.62",04/06/2022 12:00:00.000 
12078,"7,837.00","1,390.00",763.00,"2,153.00","9,247.92",04/05/2022 12:00:00.000 
12005,"6,134.00",939.00,188.00,"1,127.00","6,655.17",04/05/2022 12:00:00.000 
12077,"22,999.00","2,971.16","3,269.65","6,240.81","26,404.67",04/05/2022 12:00:00.000 
12055,"4,127.50",620.00,213.25,833.25,"4,465.90",04/02/2022 12:00:00.000 
12075,"9,612.00",540.00,188.00,728.00,"10,636.46",04/02/2022 12:00:00.000 
12025,"26,599.00","2,395.45","3,074.77","5,470.22","29,789.07",04/02/2022 12:00:00.000 
12064,"2,249.00","1,026.87",188.00,"1,214.87","2,507.67",04/01/2022 12:00:00.000 
12069,"10,477.45","1,604.45",749.25,"2,353.70","11,800.00",04/01/2022 12:00:00.000 
12068,"24,499.00","3,618.70","3,211.09","6,829.79","28,805.58",04/01/2022 12:00:00.000 
12071,"3,197.50",755.70,213.25,968.95,"3,699.20",04/01/2022 12:00:00.000 
11941,"13,196.20",214.81,"1,266.25","1,481.06","15,287.59",04/01/2022 12:00:00.000 
12070,"11,029.00","1,031.42",188.00,"1,219.42","11,542.29",04/01/2022 12:00:00.000 
12066,"5,500.00",0.00,0.00,0.00,"5,500.00",03/31/2022 12:00:00.000 
12067,"14,974.78","2,771.26","1,283.25","4,054.51","17,996.61",03/31/2022 12:00:00.000 
12053,"5,084.00",858.90,188.00,"1,046.90","5,501.25",03/31/2022 12:00:00.000 
12060,"27,349.00","2,897.65",188.00,"3,085.65","27,537.00",03/31/2022 12:00:00.000 
12061,"7,124.00","1,190.74","1,393.25","2,583.99","9,312.59",03/31/2022 12:00:00.000 
12057,"9,776.00","1,703.00","1,388.25","3,091.25","12,004.36",03/31/2022 12:00:00.000 
12062,"5,200.00",520.00,188.00,708.00,"5,544.25",03/30/2022 12:00:00.000 
12063,"10,437.00","1,728.00",881.65,"2,609.65","11,210.19",03/30/2022 12:00:00.000 
11934,"8,205.00","1,212.52",426.50,"1,639.02","9,083.72",03/29/2022 12:00:00.000 
12056,"1,000.00","1,000.00",213.25,"1,213.25","1,247.70",03/26/2022 12:00:00.000 
12058,"3,947.00",771.50,188.00,959.50,"4,345.11",03/26/2022 12:00:00.000 
12052,"3,852.00",647.30,259.53,906.83,"4,278.16",03/26/2022 12:00:00.000 
12040,"8,056.00","1,927.98","1,323.25","3,251.23","10,306.04",03/26/2022 12:00:00.000 
12047,"12,411.00","2,152.46",188.00,"2,340.46","13,199.73",03/26/2022 12:00:00.000 
12050,"1,689.00",640.55,292.33,932.88,"2,001.16",03/26/2022 12:00:00.000 
12051,"1,689.00",640.55,213.25,853.80,"2,001.16",03/26/2022 12:00:00.000 
12054,"6,282.00",950.00,"1,762.44","2,712.44","8,823.26",03/26/2022 12:00:00.000 
12036,"25,233.15","3,798.20","1,827.25","5,625.45","28,173.61",03/26/2022 12:00:00.000 
12032,"4,246.50",679.50,213.25,892.75,"4,588.35",03/25/2022 12:00:00.000 
12033,"32,599.00","2,526.98","1,962.00","4,488.98","34,987.00",03/25/2022 12:00:00.000 
12029,"14,263.85","3,069.43",213.25,"3,282.68","15,672.27",03/25/2022 12:00:00.000 
11988,"23,637.87","2,264.51","3,513.89","5,778.40","27,006.75",03/24/2022 12:00:00.000 
12045,"10,946.75","1,976.00","1,532.85","3,508.85","12,381.91",03/24/2022 12:00:00.000 
12026,"5,958.00",853.00,376.00,"1,229.00","6,334.00",03/24/2022 12:00:00.000 
11986,"24,435.00","3,270.29",564.00,"3,834.29","24,999.00",03/24/2022 12:00:00.000 
12044,"4,084.00",777.13,780.80,"1,557.93","4,996.14",03/24/2022 12:00:00.000 
12043,"10,976.00","1,919.00",885.25,"2,804.25","11,513.01",03/23/2022 12:00:00.000 
12015,"12,556.00","3,069.43",213.25,"3,282.68","13,855.04",03/23/2022 12:00:00.000 
11966,"17,277.00","2,676.22",614.50,"3,290.72","18,831.70",03/22/2022 12:00:00.000 
12028,"32,600.00",935.00,"1,484.25","2,419.25","36,741.18",03/22/2022 12:00:00.000 
12035,"10,837.00","2,000.00",188.00,"2,188.00","11,964.33",03/22/2022 12:00:00.000 
12038,"5,500.00",100.00,188.00,288.00,"5,987.76",03/22/2022 12:00:00.000 
12042,"3,999.00",740.00,188.00,928.00,"4,407.65",03/22/2022 12:00:00.000 
12037,"8,016.96",93.06,"1,108.15","1,201.21","9,863.67",03/22/2022 12:00:00.000 
12039,"1,149.00",345.55,213.25,558.80,"1,432.71",03/22/2022 12:00:00.000 
12031,"25,799.00","1,431.41","3,282.85","4,714.26","28,765.87",03/19/2022 12:00:00.000 
12034,"15,855.00","3,990.43","2,887.57","6,878.00","19,588.55",03/19/2022 12:00:00.000 
12030,"10,304.00","1,939.00","1,538.20","3,477.20","12,157.24",03/19/2022 12:00:00.000 
12027,"12,957.36","3,024.84","2,269.85","5,294.69","15,541.83",03/18/2022 12:00:00.000 
12021,"4,677.00",438.54,"1,386.40","1,824.94","6,379.50",03/18/2022 12:00:00.000 
12020,"11,264.20","1,917.52","1,664.16","3,581.68","14,019.36",03/17/2022 12:00:00.000 
12018,"5,834.00",850.00,451.52,"1,301.52","6,520.02",03/17/2022 12:00:00.000 
12023,"4,664.44",703.14,188.00,891.14,"4,852.44",03/17/2022 12:00:00.000 
11991,"8,927.00","1,091.00",564.00,"1,655.00","9,491.00",03/17/2022 12:00:00.000 
12024,"3,423.98",484.47,188.00,672.47,"3,919.72",03/17/2022 12:00:00.000 
12022,"30,000.00",750.00,213.25,963.25,"31,804.16",03/16/2022 12:00:00.000 
11949,"14,927.90","2,545.00","1,673.25","4,218.25","17,569.51",03/15/2022 12:00:00.000 
12019,"8,350.00","2,340.98",213.25,"2,554.23","8,810.85",03/15/2022 12:00:00.000 
12010,"1,944.00",919.55,213.25,"1,132.80","2,269.61",03/12/2022 12:00:00.000 
11945,"1,423.49",243.86,15.00,258.86,"1,561.05",03/12/2022 12:00:00.000 
12011,"8,225.99","1,797.98","1,233.25","3,031.23","10,382.66",03/12/2022 12:00:00.000 
12013,"1,249.00",423.55,213.25,636.80,"1,537.98",03/12/2022 12:00:00.000 
12009,"3,349.00",635.97,188.00,823.97,"3,838.35",03/12/2022 12:00:00.000 
12008,"11,532.60","1,451.68",213.25,"1,664.93","12,085.75",03/12/2022 12:00:00.000 
12012,"29,999.00","4,371.18","3,493.49","7,864.67","33,287.67",03/12/2022 12:00:00.000 
12014,"12,556.00","2,733.43","1,198.00","3,931.43","14,234.00",03/12/2022 12:00:00.000 
12016,"21,376.95","5,197.41","4,118.10","9,315.51","26,558.31",03/12/2022 12:00:00.000 
11989,"12,718.95","3,049.44","1,183.25","4,232.69","15,062.40",03/11/2022 12:00:00.000 
12004,"2,977.00",365.00,213.25,578.25,"3,357.05",03/10/2022 12:00:00.000 
12002,"8,937.00","1,617.50","1,408.45","3,025.95","11,027.70",03/10/2022 12:00:00.000 
12000,"11,582.98","1,271.80",703.45,"1,975.25","12,267.07",03/09/2022 12:00:00.000 
12003,"15,766.00","2,762.60","3,162.50","5,925.10","19,643.18",03/09/2022 12:00:00.000 
12001,"2,799.00",799.00,687.16,"1,486.16","3,744.41",03/09/2022 12:00:00.000 
11998,"2,127.50",439.50,213.25,652.75,"2,407.90",03/08/2022 12:00:00.000 
11996,"13,343.74","1,270.61","1,235.59","2,506.20","14,693.66",03/05/2022 12:00:00.000 
11995,"2,977.50",425.00,213.25,638.25,"3,357.57",03/05/2022 12:00:00.000 
12006,"2,977.50",365.50,335.29,700.79,"3,357.57",03/05/2022 12:00:00.000 
11994,"1,200.00",100.00,213.25,313.25,"1,453.50",03/05/2022 12:00:00.000 
11992,"5,014.89",654.00,376.00,"1,030.00","5,666.78",03/05/2022 12:00:00.000 
11997,"22,648.95","4,349.25","2,205.25","6,554.50","25,983.70",03/04/2022 12:00:00.000 
11990,"3,009.00",456.50,213.25,669.75,"3,430.05",03/04/2022 12:00:00.000 
11987,"19,796.50",-285.00,0.00,-285.00,"19,796.50",03/04/2022 12:00:00.000 
11984,"14,099.00","3,044.50","1,733.25","4,777.75","17,065.17",03/03/2022 12:00:00.000 
11985,"5,139.00",973.40,188.00,"1,161.40","5,602.14",03/02/2022 12:00:00.000 
11978,"12,999.00","1,910.75",188.00,"2,098.75","13,569.42",03/01/2022 12:00:00.000 
11944,"23,499.00","2,870.54","2,952.25","5,822.79","27,206.38",03/01/2022 12:00:00.000 
11982,"4,677.00",654.00,188.00,842.00,"5,121.39",03/01/2022 12:00:00.000 
11981,"11,599.00","1,086.61",213.25,"1,299.86","12,433.42",03/01/2022 12:00:00.000 
11980,"2,999.00",387.00,213.25,600.25,"3,419.40",02/26/2022 12:00:00.000 
11979,"4,103.90",658.50,213.25,871.75,"4,543.34",02/26/2022 12:00:00.000 
11983,"12,909.26","2,147.50",188.00,"2,335.50","13,097.26",02/25/2022 12:00:00.000 
11975,"3,844.90",771.00,188.00,959.00,"4,032.90",02/24/2022 12:00:00.000 
11976,"16,145.00","1,154.07","1,904.25","3,058.32","19,036.91",02/24/2022 12:00:00.000 
11974,"5,600.00",709.84,60.00,769.84,"6,142.28",02/23/2022 12:00:00.000 
11973,"10,500.00","-3,440.31",0.00,"-3,440.31","10,500.00",02/22/2022 12:00:00.000 
11967,"7,449.00","1,380.00",188.00,"1,568.00","8,095.22",02/19/2022 12:00:00.000 
11972,"7,999.00","1,465.10",213.25,"1,678.35","8,889.31",02/19/2022 12:00:00.000 
11970,"13,001.95","2,942.44","1,223.25","4,165.69","15,796.01",02/19/2022 12:00:00.000 
11971,"5,999.00","2,999.00",213.25,"3,212.25","6,723.91",02/19/2022 12:00:00.000 
11968,"31,634.93","4,095.91",188.00,"4,283.91","33,499.99",02/19/2022 12:00:00.000 
11969,"4,755.60",567.46,213.25,780.71,"5,229.37",02/19/2022 12:00:00.000 
11958,"3,118.07","1,086.96",15.00,"1,101.96","3,400.00",02/18/2022 12:00:00.000 
11965,"27,999.00","4,322.20",213.25,"4,535.45","28,212.25",02/17/2022 12:00:00.000 
11962,"10,307.45","1,541.00",213.25,"1,754.25","11,073.81",02/17/2022 12:00:00.000 
11964,"9,307.00","1,720.00",188.00,"1,908.00","9,495.00",02/17/2022 12:00:00.000 
11961,"4,799.00",-49.84,213.25,163.41,"5,275.06",02/15/2022 12:00:00.000 
11960,"1,467.85",554.00,213.25,767.25,"1,822.19",02/12/2022 12:00:00.000 
11950,"11,533.00","2,106.61","1,123.25","3,229.86","13,753.95",02/12/2022 12:00:00.000 
11959,"2,904.05",417.44,188.00,605.44,"3,255.00",02/12/2022 12:00:00.000 
11957,"10,524.08","1,670.87",213.25,"1,884.12","11,047.98",02/10/2022 12:00:00.000 
11954,"6,884.00","1,356.56","1,073.25","2,429.81","8,659.95",02/10/2022 12:00:00.000 
11956,"13,559.00",849.24,338.00,"1,187.24","14,883.87",02/10/2022 12:00:00.000 
11953,"8,049.00","1,950.31","1,088.25","3,038.56","9,996.34",02/09/2022 12:00:00.000 
11952,"4,127.50",595.73,213.25,808.98,"4,568.18",02/09/2022 12:00:00.000 
11946,"21,077.89","2,120.92",213.25,"2,334.17","21,907.85",02/08/2022 12:00:00.000 
11926,"19,878.00","3,430.51",426.50,"3,857.01","20,891.86",02/05/2022 12:00:00.000 
11930,"8,746.00","1,042.43",213.25,"1,255.68","9,218.34",02/04/2022 12:00:00.000 
11931,"13,995.20","1,955.00",188.00,"2,143.00","14,183.20",02/04/2022 12:00:00.000 
11929,"4,377.50",603.50,188.00,791.50,"4,943.07",02/04/2022 12:00:00.000 
11947,"6,949.00","1,339.70","1,183.25","2,522.95","8,838.37",02/04/2022 12:00:00.000 
11942,"10,884.00","1,910.81","1,268.25","3,179.06","12,708.34",02/02/2022 12:00:00.000 
11940,"12,181.15","1,682.46",213.25,"1,895.71","13,046.26",02/01/2022 12:00:00.000 
11935,"10,745.32","1,525.34",213.25,"1,738.59","11,534.76",02/01/2022 12:00:00.000 
11937,"11,951.40","1,728.00",213.25,"1,941.25","12,804.40",01/29/2022 12:00:00.000 
11938,"6,956.00","1,156.75",213.25,"1,370.00","7,376.43",01/29/2022 12:00:00.000 
11923,"24,499.00","3,261.13","1,234.25","4,495.38","28,703.86",01/29/2022 12:00:00.000 
11936,"3,413.93",625.49,188.00,813.49,"3,908.82",01/29/2022 12:00:00.000 
11927,"29,288.00","1,904.72","1,762.00","3,666.72","32,605.04",01/28/2022 12:00:00.000 
11933,"11,322.97","2,102.44","1,478.25","3,580.69","13,560.04",01/28/2022 12:00:00.000 
11932,"12,584.00","3,097.43","2,749.25","5,846.68","17,625.43",01/28/2022 12:00:00.000 
11905,"4,838.98",930.53,188.00,"1,118.53","5,026.98",01/26/2022 12:00:00.000 
11928,"13,321.00","1,450.57",188.00,"1,638.57","13,509.00",01/25/2022 12:00:00.000 
11915,"5,229.00",855.50,213.25,"1,068.75","5,599.34",01/25/2022 12:00:00.000 
11101,"4,496.50",768.03,188.00,956.03,"4,820.35",01/22/2022 12:00:00.000 
11919,"3,984.00",725.00,188.00,913.00,"4,464.46",01/22/2022 12:00:00.000 
11951,"8,402.27",0.00,213.25,213.25,"8,615.52",01/22/2022 12:00:00.000 
11925,"7,546.00",405.00,213.25,618.25,"8,166.84",01/22/2022 12:00:00.000 
11924,"16,785.00","2,812.09",218.25,"3,030.34","17,665.20",01/22/2022 12:00:00.000 
11921,"4,784.00",861.00,188.00,"1,049.00","5,320.54",01/22/2022 12:00:00.000 
11910,"3,100.00",500.00,188.00,688.00,"3,461.28",01/21/2022 12:00:00.000 
11918,"12,429.00","1,800.05",213.25,"2,013.30","13,307.16",01/21/2022 12:00:00.000 
11917,"4,749.00",416.00,213.25,629.25,"5,222.43",01/20/2022 12:00:00.000 
11916,0.00,0.00,965.00,965.00,"1,390.00",01/20/2022 12:00:00.000 
11908,"23,611.85","3,334.62",213.25,"3,547.87","25,079.36",01/19/2022 12:00:00.000 
11911,"7,499.00","3,709.83",213.25,"3,923.08","8,367.18",01/19/2022 12:00:00.000 
11914,"15,299.00",296.45,218.25,514.70,"15,966.37",01/19/2022 12:00:00.000 
11913,"18,846.00",-210.00,0.00,-210.00,"18,846.00",01/18/2022 12:00:00.000 
11907,"15,174.00","2,506.97",188.00,"2,694.97","16,475.75",01/15/2022 12:00:00.000 
11922,"2,659.00",456.00,213.25,669.25,"3,107.69",01/15/2022 12:00:00.000 
11909,"5,679.00","1,674.48",188.00,"1,862.48","6,166.70",01/15/2022 12:00:00.000 
11906,"7,009.00","1,306.81",213.25,"1,520.06","7,646.87",01/13/2022 12:00:00.000 
11904,"14,998.00","2,452.52","2,556.50","5,009.02","19,214.70",01/11/2022 12:00:00.000 
11903,"12,556.00","3,209.32","1,423.25","4,632.57","14,828.83",01/08/2022 12:00:00.000 
11439,"9,195.00",290.16,218.25,508.41,"10,189.23",01/08/2022 12:00:00.000 
11900,"16,362.67","2,836.41",213.25,"3,049.66","17,448.14",01/08/2022 12:00:00.000 
11902,"1,575.53",636.06,188.00,824.06,"1,763.53",01/08/2022 12:00:00.000 
11901,"9,403.43","1,900.31","1,088.25","2,988.56","11,194.83",01/08/2022 12:00:00.000 
11755,"8,741.00",560.00,313.00,873.00,"9,399.56",01/07/2022 12:00:00.000 
11897,"22,625.26","2,844.09","1,327.25","4,171.34","25,530.77",01/07/2022 12:00:00.000 
11884,"5,699.00","1,699.00",188.00,"1,887.00","6,373.85",01/07/2022 12:00:00.000 
11899,"29,499.00",313.30,436.50,749.80,"31,509.91",01/05/2022 12:00:00.000 
11898,"2,799.00",466.91,188.00,654.91,"3,241.49",01/05/2022 12:00:00.000 
11885,"4,134.00",615.83,213.25,829.08,"4,575.02",01/04/2022 12:00:00.000 
11880,"13,447.95","2,685.93","1,423.25","4,109.18","16,069.81",01/04/2022 12:00:00.000 
12531,700.00,0.00,0.00,0.00,700.00,12/31/2021 12:00:00.000 
11896,"15,272.45","3,840.34","1,423.25","5,263.59","18,492.92",12/30/2021 12:00:00.000 
11894,"12,584.00","3,237.32",213.25,"3,450.57","13,470.34",12/29/2021 12:00:00.000 
11895,"1,699.00",476.46,15.00,491.46,"1,860.04",12/29/2021 12:00:00.000 
11893,"7,508.30","1,239.25",188.00,"1,427.25","8,352.03",12/29/2021 12:00:00.000 
11892,"23,567.95","2,665.14","1,712.00","4,377.14","25,655.95",12/28/2021 12:00:00.000 
11890,"17,080.00","2,273.07","2,164.25","4,437.32","20,259.02",12/23/2021 12:00:00.000 
11889,"1,359.00",484.60,213.25,697.85,"1,653.77",12/23/2021 12:00:00.000 
11888,"4,029.00",510.83,213.25,724.08,"4,464.48",12/23/2021 12:00:00.000 
11887,"26,599.00","1,931.90","1,702.00","3,633.90","30,485.13",12/22/2021 12:00:00.000 
11883,"6,827.50",665.61,376.00,"1,041.61","7,203.50",12/21/2021 12:00:00.000 
11886,"1,049.00",191.58,213.25,404.83,"1,298.12",12/21/2021 12:00:00.000 
11881,"12,694.95","2,762.43","1,223.25","3,985.68","15,077.14",12/18/2021 12:00:00.000 
11878,"16,516.08","2,136.22",218.25,"2,354.47","17,218.75",12/18/2021 12:00:00.000 
11882,"1,399.00",671.73,213.25,884.98,"1,658.27",12/18/2021 12:00:00.000 
11768,"17,926.95","3,594.87",188.00,"3,782.87","18,114.95",12/17/2021 12:00:00.000 
11879,"4,399.00",586.21,213.25,799.46,"5,003.06",12/17/2021 12:00:00.000 
11874,"6,234.00",990.00,213.25,"1,203.25","6,978.35",12/16/2021 12:00:00.000 
11876,"1,318.00",339.06,15.00,354.06,"1,446.57",12/16/2021 12:00:00.000 
11875,"5,934.00",939.00,213.25,"1,152.25","6,469.88",12/16/2021 12:00:00.000 
11891,"4,000.00","-2,604.83",188.00,"-2,416.83","4,188.00",12/16/2021 12:00:00.000 
11872,"3,179.00",505.50,188.00,693.50,"3,367.00",12/14/2021 12:00:00.000 
11871,"9,499.00",909.00,213.25,"1,122.25","9,993.17",12/14/2021 12:00:00.000 
11873,"20,270.90","3,294.00",188.00,"3,482.00","20,458.90",12/14/2021 12:00:00.000 
11868,"25,999.00","1,438.75","1,619.25","3,058.00","29,745.41",12/11/2021 12:00:00.000 
11863,"12,673.63",499.47,213.25,712.72,"13,982.69",12/11/2021 12:00:00.000 
11867,"3,748.50",805.61,213.25,"1,018.86","4,162.83",12/11/2021 12:00:00.000 
11856,"11,039.80","1,316.79","1,448.25","2,765.04","13,078.66",12/11/2021 12:00:00.000 
11869,"15,135.94","1,050.00","1,266.25","2,316.25","17,436.82",12/11/2021 12:00:00.000 
11866,"3,246.49",853.50,188.00,"1,041.50","3,434.49",12/11/2021 12:00:00.000 
11870,"11,949.00","1,227.29",213.25,"1,440.54","12,801.87",12/11/2021 12:00:00.000 
11865,"5,127.50",729.52,188.00,917.52,"5,315.50",12/10/2021 12:00:00.000 
11857,"18,151.00","2,808.04",188.00,"2,996.04","19,305.46",12/10/2021 12:00:00.000 
11864,"31,424.40","3,529.89","1,827.25","5,357.14","34,424.08",12/10/2021 12:00:00.000 
11823,"9,184.00","1,625.00",188.00,"1,813.00","9,372.00",12/10/2021 12:00:00.000 
11862,"8,751.00",-238.00,0.00,-238.00,"8,751.00",12/09/2021 02:39:00.000 
11859,"1,979.00",309.37,188.00,497.37,"2,167.00",12/09/2021 12:00:00.000 
11861,"38,290.49","3,252.15",376.00,"3,628.15","38,666.49",12/08/2021 12:00:00.000 
11752,"6,889.00","1,023.00",658.25,"1,681.25","8,367.51",12/08/2021 12:00:00.000 
11858,"9,599.00",439.64,188.00,627.64,"9,787.00",12/07/2021 12:00:00.000 
11855,"3,338.94",722.00,188.00,910.00,"3,526.94",12/04/2021 12:00:00.000 
11836,"8,049.00","1,950.31",213.25,"2,163.56","8,501.12",12/04/2021 12:00:00.000 
11852,"3,043.90",506.26,213.25,719.51,"3,350.88",12/04/2021 12:00:00.000 
11854,"8,600.00",480.00,213.25,693.25,"9,276.38",12/04/2021 12:00:00.000 
11571,"16,273.00","1,921.00",376.00,"2,297.00","16,649.00",12/03/2021 12:00:00.000 
11845,"23,395.28","2,988.59",733.25,"3,721.84","25,188.45",12/03/2021 12:00:00.000 
11853,"13,102.95","3,097.43",213.25,"3,310.68","13,701.64",12/03/2021 12:00:00.000 
11850,"1,359.00",468.63,213.25,681.88,"1,617.11",12/02/2021 12:00:00.000 
11851,"12,049.00","2,562.43","1,843.25","4,405.68","15,784.04",12/02/2021 12:00:00.000 
11848,"22,507.16","1,956.52",188.00,"2,144.52","22,695.16",12/02/2021 12:00:00.000 
11813,"4,579.00",597.57,188.00,785.57,"5,173.15",12/02/2021 12:00:00.000 
11849,"9,099.00","1,375.09",338.25,"1,713.34","9,847.90",12/02/2021 12:00:00.000 
11843,"39,919.90","5,291.00","3,054.50","8,345.50","43,961.18",12/01/2021 12:00:00.000 
11846,"2,568.00",967.43,426.50,"1,393.93","3,079.88",12/01/2021 12:00:00.000 
11844,"1,921.50",418.40,188.00,606.40,"2,109.50",12/01/2021 12:00:00.000 
11847,"2,443.99",440.12,30.00,470.12,"2,473.99",12/01/2021 12:00:00.000 
11833,"16,017.85",-244.24,188.00,-56.24,"16,205.85",12/01/2021 12:00:00.000 
11786,"17,389.25","2,546.21",188.00,"2,734.21","17,577.25",12/01/2021 12:00:00.000 
11816,"7,399.00","1,186.00",188.00,"1,374.00","7,986.83",12/01/2021 12:00:00.000 
11841,"2,899.00",412.39,188.00,600.39,"3,249.68",11/30/2021 12:00:00.000 
11842,"1,609.00",577.88,213.25,791.13,"1,916.95",11/30/2021 12:00:00.000 
11840,0.00,0.00,"1,514.00","1,514.00","1,890.00",11/30/2021 12:00:00.000 
11832,"25,326.00","4,015.02","1,652.00","5,667.02","29,024.14",11/27/2021 12:00:00.000 
11839,"6,639.00","1,618.40",213.25,"1,831.65","7,050.23",11/27/2021 12:00:00.000 
11838,"13,163.94","3,097.43","1,223.25","4,320.68","15,570.84",11/27/2021 12:00:00.000 
11757,"3,884.00",407.13,188.00,595.13,"4,072.00",11/26/2021 12:00:00.000 
11835,"8,647.00","1,266.00",188.00,"1,454.00","8,835.00",11/24/2021 12:00:00.000 
11834,"10,284.00","1,643.73",188.00,"1,831.73","10,775.85",11/23/2021 12:00:00.000 
11815,"17,087.00","2,490.58",218.25,"2,708.83","17,791.23",11/20/2021 12:00:00.000 
11830,"8,412.58",0.00,0.00,0.00,"8,412.58",11/19/2021 12:00:00.000 
11828,"7,253.00",-26.00,213.25,187.25,"7,858.39",11/19/2021 12:00:00.000 
11831,"14,640.92",815.90,0.00,815.90,"14,640.92",11/19/2021 12:00:00.000 
11829,"8,836.99","1,985.31","1,178.25","3,163.56","11,209.16",11/19/2021 12:00:00.000 
11784,"3,649.00",563.61,213.25,776.86,"4,189.16",11/18/2021 12:00:00.000 
11827,"10,204.00","1,757.00","1,302.25","3,059.25","12,108.62",11/17/2021 12:00:00.000 
11826,"13,383.00",-549.94,0.00,-549.94,"13,383.00",11/17/2021 12:00:00.000 
11821,"8,402.27",-837.00,213.25,-623.75,"8,615.52",11/16/2021 12:00:00.000 
11824,"1,347.50",584.31,213.25,797.56,"1,641.67",11/16/2021 12:00:00.000 
11825,"1,372.50",498.10,213.25,711.35,"1,718.70",11/16/2021 12:00:00.000 
11822,"2,899.00",411.26,213.25,624.51,"3,375.26",11/13/2021 12:00:00.000 
11791,"25,952.32","2,754.00",213.25,"2,967.25","26,923.64",11/12/2021 12:00:00.000 
11819,"5,677.64","3,135.91",213.25,"3,349.16","6,200.00",11/12/2021 12:00:00.000 
11814,"29,717.00","3,843.81","1,753.75","5,597.56","34,426.68",11/11/2021 12:00:00.000 
11809,"23,064.80","3,253.72",213.25,"3,466.97","23,952.38",11/11/2021 12:00:00.000 
11817,"14,776.39","2,020.67","1,902.25","3,922.92","17,768.27",11/11/2021 12:00:00.000 
11395,"14,699.00",598.11,218.25,816.36,"14,917.25",11/11/2021 12:00:00.000 
11806,"17,115.12",468.98,188.00,656.98,"17,303.12",11/10/2021 12:00:00.000 
11812,"8,406.00","2,016.04","1,378.25","3,394.29","10,845.21",11/09/2021 12:00:00.000 
11811,"8,184.98","1,957.31","1,478.25","3,435.56","10,529.49",11/09/2021 12:00:00.000 
11802,"22,298.14","2,403.10","1,274.25","3,677.35","25,686.41",11/09/2021 12:00:00.000 
11808,"18,800.00","2,226.26",213.25,"2,439.51","19,563.90",11/09/2021 12:00:00.000 
11780,"3,734.00",648.61,213.25,861.86,"4,281.41",11/06/2021 12:00:00.000 
11787,"5,306.50","1,336.11",15.00,"1,351.11","5,774.89",11/06/2021 12:00:00.000 
11810,"23,801.90","3,114.67",213.25,"3,327.92","25,279.42",11/06/2021 12:00:00.000 
11804,"8,874.00","1,051.43",213.25,"1,264.68","9,836.68",11/05/2021 12:00:00.000 
11807,"25,296.25","3,529.89","1,627.25","5,157.14","28,874.36",11/05/2021 12:00:00.000 
11803,"13,082.32","3,009.85",213.25,"3,223.10","13,680.41",11/05/2021 12:00:00.000 
11805,"9,912.00","1,499.42","1,332.25","2,831.67","11,913.15",11/05/2021 12:00:00.000 
11800,"10,511.34","1,385.51",213.25,"1,598.76","11,288.45",11/04/2021 12:00:00.000 
11801,"1,347.50",510.12,213.25,723.37,"1,691.57",11/04/2021 12:00:00.000 
11737,"13,035.94","2,016.19",213.25,"2,229.44","13,249.19",11/02/2021 12:00:00.000 
11799,"18,043.80","2,249.04",188.00,"2,437.04","18,231.80",11/02/2021 12:00:00.000 
11798,"7,308.00","1,209.31",213.25,"1,422.56","7,916.29",10/30/2021 12:00:00.000 
11797,"2,879.00",391.26,213.25,604.51,"3,092.25",10/28/2021 12:00:00.000 
11793,"10,174.90","1,009.35",213.25,"1,222.60","10,688.67",10/28/2021 12:00:00.000 
11760,"29,499.00","2,359.36","2,293.00","4,652.36","32,977.00",10/28/2021 12:00:00.000 
11796,"5,267.00","1,076.93",45.00,"1,121.93","5,312.00",10/27/2021 02:29:00.000 
11795,"39,639.00",-556.50,0.00,-556.50,"39,639.00",10/27/2021 01:41:00.000 
11794,"11,859.95",892.90,213.25,"1,106.15","12,708.13",10/27/2021 12:00:00.000 
11792,"19,907.90","2,684.32","1,527.25","4,211.57","22,659.40",10/26/2021 12:00:00.000 
11790,"20,916.92","2,712.97",188.00,"2,900.97","21,104.92",10/26/2021 12:00:00.000 
11789,"25,999.00","1,305.72",213.25,"1,518.97","27,592.30",10/23/2021 12:00:00.000 
